URL,Ubicación,Precio ARS,Precio USD,Expensas,Sup. cubierta [m²],Dormitorios,Antiguedad [años],Baños,Ambientes,Cocheras,Estado,Disposición,Orientación,Antigüedad [años],Sup. terreno [m²],Toilettes,Sup. total [m²],Plantas,Apto profesional,Tipo de cochera,Tipo de cobertura,Tipo de coche,Tipo de acceso,Permite mascota,Longitud del frente,Longitud del fondo,FOT,Altura Techo,Seguridad,Tipo de local,En Edificio,Galería/Shopping,Tipo de Baño,Sup. descubierta [m²],Agua corriente,Superficie Total,Longitud del Frente,Longitud del Fondo,Tipo de Terreno,Sup. Total,Superficie cubierta,Cantidad baños,Sup. Cubierta,Pileta,Toilletes,Habitaciones,Descripción
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-2-ambientes--11934859,"Enyoi Islas del Golf- Av. Del Golf 1860, Rincón De Milberg- Nordelta",,1870,27000,50.0,1,6.0,2.0,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-horqueta-3-ambientes--14346711,Santa Catalina Ed. A 3º E - Santa Catalina 3231,,750,,74.0,2,4.0,2.0,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-almagro-3-ambientes--13107732,Sánchez de Loria 500,,600,,54.0,2,25.0,1.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-almagro-2-ambientes--13837235,Potosí 4300,,630,12000,45.0,1,0.0,1.0,2,,,,,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-1-ambiente--11883077,Loft Wyndham,,700,30000,40.0,,5.0,1.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-las-tipas-5-ambientes--12834406,Tipas Lote Interno,,1800,,,4,,4.0,5,,Muy Bueno,,Norte,5,470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-2-ambientes--11883080,Hotel Wyndham,,1300,20300,58.0,1,0.0,1.0,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-almagro-3-ambientes--13966904,Av. Boedo 220 4ºB (H. Yrigoyen - Moreno),290000,,47800,60.0,,15.0,1.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-almagro-1-ambiente--14289918,"Rio De Janeiro 700, Piso 2",175000,,11500,28.0,,5.0,1.0,0,,Muy Bueno,Frente,Este,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-almagro-1-ambiente--14293749,Rawson al 300,,500,,31.0,1,0.0,1.0,0,,,,,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-almagro-3-ambientes--14258042,Humahuaca al 4600,,600,,47.0,2,0.0,1.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-tigre--13006839,Muy linda casa en Alquiler en el Barrio  La Escondida!!,,2200,,300.0,4,,3.0,,,,,,A Estrenar,650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-1-ambiente--11996059,Nordelta- Av. Puerto al 200,,1000,17800,40.0,1,5.0,1.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-ayres-de-pilar-5-ambientes--13756712,Casa alquiler anual 5 ambientes en Ayres De Pilar lote de 1000 m2,,3800,,400.0,4,,3.0,5,2.0,Excelente,,,15,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--13440272,"Av Santa Fe 4900, Piso 7",190000,,12900,37.0,1,50.0,1.0,2,,Bueno,Lateral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--13308717,beruti 3400,,490,,31.0,1,28.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-almagro-4-ambientes--14176301,Rivadavia 3900,450000,,60000,103.0,3,15.0,2.0,4,1.0,Muy Bueno,Frente,Norte,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-almagro-2-ambientes--14152558,Lezica al 4000,200000,,30000,43.0,1,50.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--13288680,Cerviño al 3900,,1000,140000,130.0,3,50.0,2.0,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-otros-barrios-de-nordelta-7-ambientes--12547588,Laos Tipas 200,,2500,,270.0,6,,5.0,7,1.0,Excelente,,Norte,2,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-almagro-2-ambientes--13435007,Bulnes 800,,580,32000,43.0,1,13.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-almagro-3-ambientes--13078869,Pringles 800,,680,,55.0,2,23.0,1.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-almagro-2-ambientes--13239835,Mario Bravo y Rivadavia,,550,,38.0,1,45.0,1.0,2,,,,,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-marina-canestrari-7-ambientes--8411726,Escalada  2200,,3500,,350.0,3,,5.0,7,4.0,Excelente,,Este,12,450.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-punta-chica-4-ambientes--10988413,Martin Fierro al 2300 ALQUILER TEMPORARIO,,5000,,180.0,3,,3.0,4,,,,,5,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-almagro-1-ambiente--13184751,Billinghurst 700,,550,10000,32.0,1,10.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-almagro-5-ambientes--12670677,"Avenida Belgrano 2400, Piso 1",,700,58000,96.0,4,45.0,2.0,5,2.0,Bueno,Frente,Sur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-rincon-del-arca-6-ambientes--9499076,Excelente Casa en Barrio Cerrado Rincón Del Arca  200,,4000,,280.0,4,,4.0,6,3.0,Excelente,,,14,660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 toilette,,
https://www.argenprop.com/casa-en-alquiler-en-punta-chica-4-ambientes--14133833,Del Arca al 700,,1500,,150.0,3,,2.0,4,1.0,,,,A Estrenar,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-rincon-del-arca-5-ambientes--6762088,Del Arca 300,,3800,,280.0,4,,3.0,5,2.0,Excelente,,,17,606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 toilette,,
https://www.argenprop.com/casa-en-alquiler-en-olivos-vias-maipu-4-ambientes--14421006,Acassuso al 1200 entre Tucuman y Estrada,600000,,,121.0,3,,2.0,4,1.0,,,,4,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-los-ombues-3-ambientes--12977491,Los Ombues - Casa en ALQUILER!,,3200,,217.0,3,,4.0,3,2.0,,,,8,646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-recoleta--14143090,Av. Cordoba  al 2400,800000,,90000,,,,2.0,,,,,,A Estrenar,,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-3-ambientes--13354652,Salguero 2200,,1200,,80.0,2,20.0,1.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-olivos-7-ambientes--14296217,Hernan Wineberg 2800,,7500,,278.0,5,,6.0,7,1.0,,,,3,518.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-las-tipas-6-ambientes--12792731,"Muy linda casa en Alquiler en Tipas, Nordelta.",,2100,,212.0,3,,2.0,6,,,,,A Estrenar,465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--13461163,Gorriti al 4000,,600,,35.0,1,40.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--14122593,Parana  al 1200,,1300,63000,120.0,3,0.0,2.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--14108802,AUSTRIA  al 1900,,1000,,50.0,1,0.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--13393219,Amenabar 0,,1000,,45.0,1,5.0,1.0,2,,,,,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-san-isidro-labrador-5-ambientes--12897546,San Isidro Labrador Italia 5000,,1600,,206.0,4,,3.0,5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-barrancas-de-san-jose-5-ambientes--12146765,Barrancas De San Jose Juan Pedro Echeverria 800,,1700,,230.0,4,,4.0,5,4.0,Muy Bueno,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-recoleta-1-ambiente--14113371,Suipacha 900,,3500,100000,700.0,,,,0,2.0,Excelente,,Este,A Estrenar,,,,,,,,,,,,,,,Con seguridad,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--14143078,Coronel Diaz al 2500,,300,,27.0,,0.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-balvanera-2-ambientes--13134659,Paso 100,160000,,12215,34.0,1,49.0,1.0,2,,,,Noroeste,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-recoleta--14126727,Avenida Cordoba al 600,2000000,,,,,,3.0,,,,,,A Estrenar,,,260.0,3 plantas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-almagro-2-ambientes--14432350,Cordoba al 3500,,550,,29.0,1,0.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-3-ambientes--13440126,República de la India  al 2800,,2400,42000,100.0,2,25.0,1.0,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--14144098,Arenales  al 3000,,450,,,1,0.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--13277634,AV DEL LIBERTADOR 8500,600000,,50000,50.0,1,,,2,,Excelente,Frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--14146430,San Martin al 900,,500,,,,0.0,1.0,0,,,,,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-8-ambientes--12806669,Excelente casa de estilo clasico en Alquiler en El Golf Nordelta,,6800,,508.0,5,,8.0,8,2.0,,,,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--14143034,Laprida al 1800,,380,,,1,0.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-martinez-vias-libertador-6-ambientes--14346514,General Pacheco  al 600,,4200,,251.0,4,,4.0,6,1.0,,,,A Estrenar,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-pilar-del-este-4-ambientes--13110691,Casa en alquiler anual en barrio San Eduardo Pilar del Este lote de 450 m2,,1000,,185.0,4,,4.0,4,1.0,Excelente,,,A Estrenar,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-vicente-lopez-2-ambientes--13595321,"Avda, San Martín  al 800",,850,,45.0,1,15.0,1.0,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-parque-luro-3-ambientes--14213501,Don Bosco 100,300000,,,80.0,2,,2.0,3,,,,,,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--13264334,Cramer  al 1700,,3000,,200.0,3,0.0,4.0,4,2.0,,,,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta--14143971,Ayacucho  al 1700,,400,,36.0,1,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-balvanera-1-ambiente--14143693,Av. de Mayo al 1200,,300,,25.0,,40.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--14143065,Juncal al 2600,,450,,,1,30.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-2-ambientes--13379238,Dorrego 2200,,1200,18000,54.0,1,25.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-villanueva-5-ambientes--12798939,"Excelente Casa en ALQUILER a La Laguna sobre 2 lotes en Santa Clara, Villanueva.",,3500,,362.0,4,,2.0,5,2.0,,,,15,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-pichincha-2-ambientes--14410033,SAN LORENZO  al 2500,145000,,,45.0,1,20.0,2.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--14117858,Juncal  al 2500,,450,,50.0,1,3.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-5-ambientes--12862535,Muy linda casa en Alquiler en el Yacht Nordelta con salida al Río Luján.,,4500,,314.0,4,,3.0,5,2.0,,,,A Estrenar,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta--14143552,Arenales al 2500,,300,,30.0,,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--13288692,Cerviño al 3900,,1000,140000,130.0,3,50.0,2.0,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-tablada-gral-j-de-san-martin-7-ambientes--12614203,Virasoro 100,160000,,,182.0,5,,2.0,7,1.0,Muy Bueno,,Norte,30,232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-3-ambientes--13268212,Av. Cabildo  al 115,,1500,35000,50.0,2,30.0,1.0,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-recoleta--14117862,Av. Córdoba 1500,160000,,,,,,1.0,,,,,,1983,,,,14 plantas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--14117314,LIBERTAD 1500,,1600,280000,200.0,3,60.0,2.0,4,1.0,Bueno,Frente,Sur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-san-isidro-vias-rolon-3-ambientes--14359861,diego palma 81 san isidro,,550,25000,70.0,2,20.0,1.0,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--14143528,Arenales al 2500,,300,,30.0,,30.0,1.0,0,,,,,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-7-ambientes--14234079,LOS LAGOS - NORDELTA,,2500,,211.0,4,,4.0,7,,,,,6,548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-santa-barbara-5-ambientes--12851846,Barrio cerrado Sata Barbara,,3500,,295.0,4,,4.0,5,,,,,A Estrenar,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--14143296,Marcelo T Alvear al 1200,,500,,45.0,1,30.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-balvanera-1-ambiente--14368498,San Luis 2400,300000,,22000,30.0,1,6.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-villanueva-4-ambientes--12768351,San Benito al 100,,1700,,165.0,3,,2.0,4,2.0,,,,8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--14367119,Mendoza  al 1700,,500,24000,41.0,1,5.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-centro--12632816,Av Colon 100,450000,,,,,,,,,A Refaccionar,,,70,,,940.0,2 plantas,,,,,,,,,,,,Via Pública,En edificio,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-palermo-8-ambientes--11835804,Ravignani al 1700,,5800,,640.0,,,6.0,8,1.0,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-3-ambientes--13636544,3 de Febrero al 1800,,1200,100000,110.0,,35.0,2.0,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--14341483,Av. Libertador al 700,,650,35000,54.0,1,0.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-palermo--11960797,Humboldt al 2400,,10500,386000,515.0,,,1.0,,2.0,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--14296219,Arroyo al 800,900000,,142000,157.0,3,35.0,2.0,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-belgrano-c--14407303,Libertador al 6200,,1000,17000,70.0,,,1.0,,,,,,5,,,,,,,,,,,,,,,Con seguridad,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--11976410,Godoy Cruz  al 3000,,3300,29000,150.0,4,27.0,4.0,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-palermo-6-ambientes--11604609,ARMENIA 1300,400000,,,300.0,,,2.0,6,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-soho-2-ambientes--11888986,Guatemala 4500,,1200,16000,42.0,1,,1.0,2,,Excelente,Frente,Noreste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-palermo--11960737,Humboldt al 2400,,8750,300000,425.0,,,3.0,,2.0,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-la-comarca-4-ambientes--12477224,La Comarca al 100,,1500,,135.0,3,,2.0,4,,,,,3,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-benavidez-4-ambientes--13078187,Casa en Alquiler Anual amoblado - Vila Marina II,,1500,,150.0,3,,3.0,4,2.0,,,,2,453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--14321329,Juncal al 1300,,1500,79000,,3,0.0,2.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-colinas-del-cerro--14118071,JOSE ROQUE FUNES 1300,,80000,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,En edificio,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nunez-5-ambientes--7443776,"IBERA  2400, Piso 6",500000,,150000,153.0,4,43.0,3.0,5,,Muy Bueno,Lateral,Este,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-countries-y-barrios-cerrados-en-pilar-5-ambientes--12855381,Casa Alquiler Anual Las Beatrices Pilar,,3000,,523.0,4,,3.0,5,2.0,Muy Bueno,,,A Estrenar,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--13755989,POSADAS 1500 y AV.CALLAO  26Mts.12° MONOAM.AMOBLADO NUEVO-RECOLETA,,500,13800,,1,0.0,1.0,0,,,,,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-rosario-5-ambientes--14391475,Republica de Libano 400,95000,,,85.0,2,,1.0,5,,,,,53,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nunez-2-ambientes--13280189,Bdier Gral J Zapiola 3500,280000,,28000,,1,30.0,1.0,2,1.0,Bueno,Frente,Noroeste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--14410673,República Árabe Siria al 3000,,,85000,70.0,1,10.0,1.0,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nunez--10258873,Chateau Av. del Libertador al 7200,,5500,120000,205.0,3,,3.0,,2.0,,Frente,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--14358871,La Pampa 1100,,600,29000,49.0,1,30.0,1.0,2,1.0,Excelente,Frente,Oeste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-mar-del-plata-4-ambientes--14437353,Almafuerte al 1300,,1200,,180.0,3,,2.0,4,2.0,,,,A Estrenar,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-2-ambientes--14420212,Charcas 5000,540000,,,30.0,1,,1.0,2,,Excelente,Frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--13378659,Guido 1900,,950,,38.0,1,1.0,1.0,2,1.0,,,,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--12950872,Av Scalabrini Ortiz 1700,,600,,50.0,1,10.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/galpon-en-alquiler-en-juramento--11546731,Vertiz y Dellepiane,,,,2.0,,,,,,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,Agua corri.,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nunez-1-ambiente--14371718,"Quesada 2200, Piso 2",,500,20000,55.0,,0.0,,0,,Excelente,Contra Frente,,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-mar-del-plata-5-ambientes--14424068,ALQUILER | CHALET ESTILO INGLES EN BARRIO LOS TRONCOS,,2000,,287.0,4,,2.0,5,1.0,,,,A Estrenar,507.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-palermo-soho-3-ambientes--11478026,Oro al 2100,877000,,72300,120.0,,,3.0,3,2.0,,,Noreste,A Estrenar,,,,,,,,,,,,,,,Con seguridad,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nunez-2-ambientes--13766086,Av. Cramer 2200,,700,1,52.0,1,0.0,2.0,2,,Excelente,Frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-la-carolina--14398311,El Calden 6000,59999,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nunez-2-ambientes--13293479,Av. del Libertador  8500,,900,,50.0,1,,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-la-carolina-3-ambientes--14398278,El Timbo 6000,80000,,,45.0,1,,1.0,3,,,,,2,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
