URL,Ubicación,Precio ARS,Precio USD,Sup. cubierta,Dormitorios,Antigüedad,Baños,Ambientes,Cocheras,Toilettes,Sup. terreno,Expensas,Estado,Disposición,Orientación,Tipo de local,Sup. total,Plantas,En Edificio,Antiguedad,Apto profesional,Seguridad,Permite mascota,Tipo de Baño,Longitud del frente,Longitud del fondo,Superficie Total,Sup. descubierta,Longitud del Frente,Longitud del Fondo,Habitaciones,FOT,Altura Techo,Agua corriente,Tipo de cochera,Tipo de cobertura,Tipo de acceso,Tipo de Terreno,Sup. Total,Tipo de coche,Galería/Shopping,Toilletes,Superficie cubierta,Descripción,Cantidad baños,Sup. Cubierta,Pileta
https://www.argenprop.com/departamento-en-alquiler-en-martinez-3-ambientes--11700715,Sarmiento y Rawson,,1,100  m² Cubierta,2 dormitorios,,2 baños,3 ambientes,,,,+ $50.000 expensas,,Frente,Norte,,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-martelli-2-ambientes--8134250,"Francisco De Laprida 3600, Piso 1",,,45  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,No se encontraron expensas,Bueno,Frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-rogelio-martinez-12-ambientes--14280981,Wenceslao Paunero 2400,,,284  m² Cubierta,4 dormitorios,33 años,4 baños,12 ambientes,1 cochera,1 toilette,362  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-5-ambientes--12747006,Uriburu al 1000,,1,154  m² Cubierta,4 dormitorios,,3 baños,5 ambientes,1 cocheras,,,No se encontraron expensas,,,,,,,,5 años,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-rosario-20-ambientes--14345062,Cnel M Freyre 600,,,250  m² Cubierta,,,5 baños,20 ambientes,,,280  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-carpinchos-5-ambientes--13348250,carpinchos,,3,256  m² Cubierta,4 dormitorios,A Estrenar,3 baños,5 ambientes,,,615  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-acassuso-santa-fe-fleming--13188423,FERNANDEZ ESPIRO 600,,5,440  m² Cubierta,5 dormitorios,,3 baños,,2 cocheras,,650  m² Terreno,No se encontraron expensas,Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-martinez-santa-fe-fleming-8-ambientes--12464158,Berutti  830,,2,270  m² Cubierta,4 dormitorios,30 años,2 baños,8 ambientes,1 cochera,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-boulogne-3-ambientes--14262732,Asamblea 500,,,100  m² Cubierta,2 dormitorios,,1 baño,3 ambientes,,,150  m² Terreno,No se encontraron expensas,Muy Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-3-ambientes--14401328,Arevalo al 3000,,1,65  m² Cubierta,2 dormitorios,,1 baño,3 ambientes,,,,+ $40.000 expensas,,,,,,,,5 años,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-vicente-lopez-vias-maipu-2-ambientes--14398635,Azcuenaga 1700,,,32  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,+ $1.500 expensas,Bueno,Interno,,,,,,50 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-luduena-2-ambientes--14403262,Matienzo 400,,,,1 dormitorio,,1 baño,2 ambientes,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-mar-del-plata--14332746,Roca al 3800,,,120  m² Cubierta,,A Estrenar,,,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-5-ambientes--14231626,3 de Febrero al 1900,,2,314  m² Cubierta,4 dormitorios,,3 baños,5 ambientes,2 cocheras,,,No se encontraron expensas,,,,,,,,61 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/ph-en-alquiler-en-cordoba-6-ambientes--14040434,Nuevo Poeta Lugones 5 dormitorios,,,200  m² Cubierta,4 dormitorios,,3 baños,6 ambientes,1 cocheras,,,No se encontraron expensas,,,,,,,,15 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-olivos-vias-rio-2-ambientes--6710554,"Av Del Libertador 2300, Piso 12",,,48  m² Cubierta,1 dormitorio,,2 baños,2 ambientes,1 cocheras,,,+ $52.000 expensas,Excelente,Frente,Oeste,,,,,6 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-alvarez-3-ambientes--14296500,Rivadavia,,,,2 dormitorios,A Estrenar,2 baños,3 ambientes,1 cochera,,,No se encontraron expensas,Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-vicente-lopez-vias-rio-4-ambientes--11653195,Roca  500 500,,4,180  m² Cubierta,3 dormitorios,5 años,4 baños,4 ambientes,,,,No se encontraron expensas,Excelente,Frente,Este,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-crespo-3-ambientes--14277700,Aguirre  al 500 3 AMBIENTES AMOBLADO  EXPENSAS Y AYSA INCLUIDOS,,600,68  m² Cubierta,2 dormitorios,,1 baño,3 ambientes,,,,No se encontraron expensas,,,,,,,,55 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-vicente-lopez-1-ambiente--13248798,Aristóbulo del Valle al 700,,550,35  m² Cubierta,1 dormitorio,,1 baño,Monoambiente,1 cochera,,,+ $31.000 expensas,,,,,,,,A Estrenar,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-olivos-3-ambientes--13833207,Juan B. Justo 3300,,,90  m² Cubierta,2 dormitorios,,1 baño,3 ambientes,,,100  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-1-ambiente--14333672,Avenida Juramento 2700,,250,23  m² Cubierta,,,1 baño,Monoambiente,,,,+ $15.000 expensas,,,,,,,,43 años,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-martinez-vias-libertador-6-ambientes--13190714,Juan Jose Paso  al 600,,8,830  m² Cubierta,4 dormitorios,A Estrenar,3 baños,6 ambientes,1 cochera,,1.200  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-flores-2-ambientes--5362712,"CULPINA 550 500, Piso 1",,,,1 dormitorio,,,2 ambientes,,,,+ $17.550 expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-2-ambientes--14279610,Arce al 550,,1,70  m² Cubierta,1 dormitorio,,2 baños,2 ambientes,1 cocheras,,,+ $90.000 expensas,,,,,,,,10 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-olivos-vias-rio-2-ambientes--14330216,Pelliza al 400,,500,46  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,+ $35.000 expensas,,,,,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-alvarez-3-ambientes--14296493,Rivadavia,,,165  m² Cubierta,2 dormitorios,A Estrenar,2 baños,3 ambientes,1 cochera,,300  m² Terreno,No se encontraron expensas,Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-belgrano--14406975,Av Libertador 5901,,,240  m² Cubierta,,10 años,2 baños,,,,,+ $1 expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-olivos-4-ambientes--13357963,Alberdi 600,,1,110  m² Cubierta,3 dormitorios,,3 baños,4 ambientes,1 cocheras,,,+ $45.500 expensas,,,,,,,,12 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-belgrano--12000029,Avenida Libertador al 5700,,,,,A Estrenar,,,,,,No se encontraron expensas,,,,,110  m² Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--14263765,Monroe 2900,,430,38  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,No se encontraron expensas,,,,,,,,43 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-colegiales-2-ambientes--13028097,Concepción Arenal al 3400,,700,65  m² Cubierta,1 dormitorio,,2 baños,2 ambientes,,,,+ $42.000 expensas,,,,,,,,A Estrenar,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-1-ambiente--14398299,Fitz Roy 2000,,600,40  m² Cubierta,,,1 baño,Monoambiente,,,,No se encontraron expensas,,,,,,,,2 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-highland-park-country-club-5-ambientes--12699315,Highland Park CC 100,,1,250  m² Cubierta,3 dormitorios,A Estrenar,5 baños,5 ambientes,1 cochera,,1.300  m² Terreno,No se encontraron expensas,Muy Bueno,,Noroeste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-san-isidro--13200082,Canalejas al 600,,2,200  m² Cubierta,4 dormitorios,30 años,1 baño,,2 cocheras,,350  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-la-lucila-7-ambientes--10338805,"Alquiler. Sobre Av. del Libertador, La Lucila.",,3,400  m² Cubierta,5 dormitorios,50 años,4 baños,7 ambientes,2 cocheras,,880  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-carpinchos-5-ambientes--13784422,Carpinchos al 100,,2,180  m² Cubierta,3 dormitorios,A Estrenar,4 baños,5 ambientes,,,506  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-olivos-2-ambientes--14345363,"Marconi 600, E/ Rawson y Azcuénaga",,,36  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,+ $34.000 expensas,,,,,,,,30 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nueva-cordoba-3-ambientes--13979118,San Lorenzo al 100,,,60  m² Cubierta,2 dormitorios,,2 baños,3 ambientes,,,,No se encontraron expensas,,,,,,,,10 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-3-ambientes--12616606,"Miradores de la  Bahía, Bahía Grande, Nordelta",,1,79  m² Cubierta,2 dormitorios,,2 baños,3 ambientes,2 cocheras,,,No se encontraron expensas,,,,,,,,6 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-tolosa-4-ambientes--14080084,7 e/ 529 y 530,,,120  m² Cubierta,2 dormitorios,50 años,1 baño,4 ambientes,3 cocheras,,600  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-funes--12487305,BARRIO KENTUCKY,,,,,,,,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-estacion-de-trenes--11217665,41 e/ 115 y 116,,,980  m² Cubierta,,1 año,8 baños,,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-florida-2-ambientes--7460881,Laprida  2400,,,30  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,+ $11.000 expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-countries-y-barrios-cerrados-en-cordoba-capital-5-ambientes--14123470,publica,,1,200  m² Cubierta,3 dormitorios,10 años,3 baños,5 ambientes,2 cocheras,,600  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-horqueta-6-ambientes--13200297,Betbeder al 500,,2,350  m² Cubierta,4 dormitorios,30 años,2 baños,6 ambientes,1 cochera,,529  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-3-ambientes--13624486,Matienzo 1600,,650,75  m² Cubierta,2 dormitorios,,1 baño,3 ambientes,1 cocheras,,,+ $58.000 expensas,Bueno,,Este,,,,,30 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-el-libertador-3-ambientes--11574887,Congreso 5200,,,75  m² Cubierta,2 dormitorios,,1 baño,3 ambientes,1 cocheras,,,No se encontraron expensas,Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-cadaques-4-ambientes--12779947,Fuerza Aérea  3100,,1,,3 dormitorios,10 años,3 baños,4 ambientes,2 cocheras,,800  m² Terreno,No se encontraron expensas,Muy Bueno,,Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-chico-4-ambientes--14389789,Castañeda 2000,,7,200  m² Cubierta,3 dormitorios,,3 baños,4 ambientes,2 cocheras,,,+ $270.000 expensas,,,,,,,,6 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-santa-rita-9-ambientes--11872356,Gobernador Arana  1100,,4,620  m² Cubierta,3 dormitorios,A Estrenar,3 baños,9 ambientes,6 cocheras,3 toilettes,2.186  m² Terreno,No se encontraron expensas,Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-belgrano-1-ambiente--12004087,Libertador al 5900,,7,400  m² Cubierta,,10 años,4 baños,1 ambiente,3 cocheras,,,+ $280.000 expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-martinez-8-ambientes--14104949,Pirovano  al 1000,,4,720  m² Cubierta,5 dormitorios,25 años,6 baños,8 ambientes,5 cocheras,,1.300  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-belgrano-1-ambiente--12048928,AV. DEL LIBERTADOR al 6100,,2,150  m² Cubierta,,A Estrenar,2 baños,1 ambiente,2 cocheras,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--14269943,Olazabal 3300,,700,54  m² Cubierta,1 dormitorio,,2 baños,2 ambientes,,,,No se encontraron expensas,Excelente,Contra Frente,,,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-florida-2-ambientes--12747628,Aristobulo Del Valle Jc4332105 1600,,850,80  m² Cubierta,1 dormitorio,,3 baños,2 ambientes,2 cocheras,,,+ $27.000 expensas,Excelente,,Oeste,,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-villa-cabrera-5-ambientes--12956850,Av.Caraffa 100,,,145  m² Cubierta,1 dormitorio,63 años,2 baños,5 ambientes,,,145  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-munro-2-ambientes--4392015,"Av B Mitre 2100, Piso 4",,,45  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,1 cocheras,,,+ $11.600 expensas,Muy Bueno,Contra frente,Oeste,,,,,6 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-highland-park-country-club-10-ambientes--12712494,Consultar dirección,,5,518  m² Cubierta,4 dormitorios,8 años,5 baños,10 ambientes,2 cocheras,,1.375  m² Terreno,No se encontraron expensas,Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-belgrano--12051795,Ciudad de la Paz   al 1900,,,1  m² Cubierta,,10 años,2 baños,,1 cochera,,,+ $250 expensas,,,,,,,,,,Con seguridad,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--14306116,GUIDO 1900,,800,39  m² Cubierta,,,1 baño,Monoambiente,,,,+ $100 expensas,Excelente,Frente,Noroeste,,,,,1 año,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-olivos-3-ambientes--14270862,Av. del Libertador 2400,,1,91  m² Cubierta,2 dormitorios,,2 baños,3 ambientes,1 cocheras,,,No se encontraron expensas,Excelente,Frente,Norte,,,,,4 años,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-fincas-del-sur-5-ambientes--9058781,Quintas De Flores,,1,450  m² Cubierta,4 dormitorios,10 años,3 baños,5 ambientes,10 cocheras,,1.500  m² Terreno,No se encontraron expensas,Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-r-3-ambientes--14277013,Avenida Forest 1500,,1,80  m² Cubierta,2 dormitorios,,1 baño,3 ambientes,1 cocheras,2 toilettes,,+ $30.000 expensas,,,,,,,,58 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-boating-club-4-ambientes--13277810,"Bolivar 1183, Beccar",,5,500  m² Cubierta,3 dormitorios,40 años,3 baños,4 ambientes,6 cocheras,,3.500  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-centro--12847103,9 de Julio 100,,,314  m² Cubierta,,65 años,4 baños,,,,,No se encontraron expensas,Muy Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-horqueta-7-ambientes--13331044,Blanco Encalada al 1200,,3,400  m² Cubierta,5 dormitorios,40 años,3 baños,7 ambientes,2 cocheras,,1.350  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-belgrano--12053787,Av. Libertador 5900,,,600  m² Cubierta,,12 años,4 baños,,5 cocheras,,,+ $1 expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-ibarlucea-3-ambientes--13095078,25 De Mayo 100,,,,2 dormitorios,,1 baño,3 ambientes,1 cochera,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-6-ambientes--12075265,Las Heras al 1600 y Montevideo,,7,620  m² Cubierta,5 dormitorios,,3 baños,6 ambientes,2 cocheras,,,+ $17.000 expensas,,,,,,,,80 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-olivos-3-ambientes--14269927,Av. del Libertador 2400,,1,91  m² Cubierta,2 dormitorios,,2 baños,3 ambientes,1 cocheras,,,No se encontraron expensas,Excelente,Frente,Norte,,,,,4 años,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-acassuso-7-ambientes--13336172,Pueyrredon al 700,,2,236  m² Cubierta,4 dormitorios,A Estrenar,4 baños,7 ambientes,1 cochera,,396  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-flores-2-ambientes--13470163,"Av Tte Gral Donato Alvarez 200, Piso 8",,650,58  m² Cubierta,1 dormitorio,,,2 ambientes,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-beccar-3-ambientes--13751829,"Avenida Centenario 2000, Piso 4",,370,,2 dormitorios,,1 baño,3 ambientes,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-funes-3-ambientes--13367051,BERNARDO DE YRIGOYEN 2600,,,70  m² Cubierta,1 dormitorio,10 años,1 baño,3 ambientes,1 cochera,,300  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-la-lucila-3-ambientes--13582321,Debenedetti  700,,600,68  m² Cubierta,2 dormitorios,,2 baños,3 ambientes,1 cocheras,,,+ $40.000 expensas,,Contra frente,,,,,,10 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-florida-2-ambientes--14071331,Aristobulo Del Valle Jc4332612jcni 1600,,850,65  m² Cubierta,1 dormitorio,,2 baños,2 ambientes,1 cocheras,,,+ $30.000 expensas,Excelente,,Norte,,,,,A Estrenar,Apto profesi.,,Per. mascota,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-cerro-de-las-rosas-6-ambientes--13753305,"jose malanca 4000, Piso PB",,800,300  m² Cubierta,3 dormitorios,35 años,4 baños,6 ambientes,,,430  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-city-bell-5-ambientes--10895615,Consultar dirección,,1,275  m² Cubierta,4 dormitorios,20 años,3 baños,5 ambientes,2 cocheras,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-vicente-lopez-2-ambientes--14329400,libertador 1100,,,42  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,+ $15.000 expensas,Muy Bueno,Contra frente,Este,,,,,15 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-4-ambientes--14223193,San Benito de Palermo al 1600,,1,100  m² Cubierta,3 dormitorios,,2 baños,4 ambientes,,,,+ $51.200 expensas,,,,,,,,30 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-la-lucila-vias-maipu-3-ambientes--13833875,Diaz Velez 781 - 1er Piso,,1,90  m² Cubierta,2 dormitorios,,2 baños,3 ambientes,1 cocheras,,,No se encontraron expensas,,,,,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-el-golf-5-ambientes--14414382,El Golf Nordelta 100,,5,400  m² Cubierta,4 dormitorios,A Estrenar,3 baños,5 ambientes,2 cocheras,,1.250  m² Terreno,No se encontraron expensas,Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nueva-cordoba-1-ambiente--14430014,"Rondeau 100, Piso 1",,,,1 dormitorio,,1 baño,Monoambiente,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-florida-2-ambientes--12806908,Aristobulo Del Valle Jc4332611jcni 1600,,850,65  m² Cubierta,1 dormitorio,,2 baños,2 ambientes,1 cocheras,,,+ $30.000 expensas,Excelente,,Norte,,,,,A Estrenar,Apto profesi.,,Per. mascota,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-rosario--14317615,Paso De Uspallata 200,,,,2 dormitorios,,,,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-la-florida-3-ambientes--7410234,Ricardo Nuñes 300,,,,2 dormitorios,,1 baño,3 ambientes,,,,No se encontraron expensas,Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-martinez-5-ambientes--12739332,Las Heras 2500,,5,440  m² Cubierta,4 dormitorios,70 años,5 baños,5 ambientes,8 cocheras,,1.564  m² Terreno,No se encontraron expensas,Excelente,,Este,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta--13344441,Los Alisos al 200,,2,220  m² Cubierta,4 dormitorios,6 años,3 baños,,2 cocheras,,590  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-san-isidro-7-ambientes--13348942,Bagnati al 300 - La Horqueta,,3,230  m² Cubierta,4 dormitorios,6 años,4 baños,7 ambientes,3 cocheras,,500  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-crespo-3-ambientes--7754954,"V Camargo 1000, Piso 2",,750,60  m² Cubierta,2 dormitorios,,1 baño,3 ambientes,,,,+ $2.700 expensas,Excelente,Interno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-belgrano--12033011,Av. Cabildo al 2800,,25,,,30 años,4 baños,,,,,No se encontraron expensas,,,,,1.986  m² Total,3 plantas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-funes--13000995,Av Fuerza Aerea 2500,,1,253  m² Cubierta,3 dormitorios,12 años,3 baños,,,1 toilette,972  m² Terreno,No se encontraron expensas,Excelente,,Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
